BLDG_LMT deductible evt_yr BLDG_AGE ShingleRoof FrameConstruction SingleFamily RPT_Delay paidloss HailSize
167300 250 2013 42 1 1 1 34.3612513721296 6510.02 1.25
135200 250 2013 41 1 1 1 1.41837397135417 7756.22 2
143900 100 2013 54 1 1 1 23.4036116598148 8061.41 1
168800 100 2014 32 1 1 1 2.37123176268519 19013.33 1.75
452400 250 2013 19 0 1 1 1.55592269108796 37689.57 1.75
112400 1000 2014 49 1 0 1 1.39849843715278 11509.28 2.25
136100 1000 2013 30 1 1 1 35.4797557797454 8596.05 0.75
250300 1000 2013 7 1 0 1 1.70105383849537 0 0.75
254400 500 2013 18 1 1 1 6.39801261641204 12712.9 1.25
207000 1000 2013 45 1 1 1 99.6575693193403 5777.98 1.5
882800 1000 2013 5 0 1 1 7.42566714697917 31224.26 2.5
533500 500 2014 5 1 0 1 11.4171293019444 22200 2.25
139100 100 2014 32 1 1 1 1.57753791822917 12374.29 3
180800 1000 2014 104 1 0 1 2.4682474328125 1660.37 3.25
133800 500 2014 35 1 1 1 4.60832198399306 0 1.25
153000 1000 2014 43 1 1 1 0.853274095196759 46781.53 1.5
145000 1000 2014 91 1 1 1 50.7880737889583 9034.24 1
114700 250 2013 36 1 1 1 65.5442474053819 7138.76 2
127300 250 2013 93 1 1 1 3.43194916575231 5939.85 2
261500 100 2014 19 1 0 1 14.6428702203935 15307.04 2
210000 250 2013 34 1 1 1 2.38646223292824 8147.56 1
194000 250 2014 9 1 0 1 1.85007529292824 1004.23 1
316400 250 2013 18 1 1 1 3.53427438520833 12443.23 1.25
231700 500 2013 32 1 1 1 1.35561233445602 0 1.75
275900 1000 2014 11 1 1 1 2.38127973864583 10260.97 1
193300 500 2013 33 1 1 1 9.65596998792824 6617.89 1
182800 1000 2014 36 1 0 1 1.63380323324074 18051.63 2.25
250900 250 2013 26 1 1 1 30.6210910871412 14147.55 2
268900 250 2013 42 1 1 1 8.45270996702546 13500.43 1.75
177900 100 2014 48 1 1 1 37.5933739771412 14981.98 3
149100 250 2014 84 1 1 1 3.34831270486111 11975.67 2.75
169600 250 2014 32 1 1 1 68.5255403677778 0 0.75
260400 250 2013 26 1 1 1 7.50349885899306 28134.7 0.75
188600 250 2013 45 1 0 1 13.3955831452546 8810.35 2
184400 250 2013 22 1 1 1 20.7050723378472 9006.26 1.25
232800 250 2013 17 1 1 1 6.47890010483796 0 1.5
233400 500 2013 10 1 0 1 1.49478848309028 15366.49 2
117500 1000 2014 31 1 1 1 4.65821575165509 0 2.25
136500 1000 2014 95 1 1 1 7.53164613017361 890.27 2.25
115300 500 2014 104 1 0 1 0.746183748275463 16903.62 1.75
128500 500 2014 10 1 1 1 9.42980512207176 13018.45 3
210400 500 2013 36 1 0 1 5.41313298012731 0 2
173000 250 2013 14 1 1 1 1.49104824774306 14986.35 2.25
130500 500 2014 5 1 1 1 2.74012103508102 7853.82 1
119900 500 2014 28 1 1 1 4.50946595130787 6043.71 1.75
119900 500 2014 28 1 1 1 7.37288945197917 9615.23 3.25
597100 2500 2013 13 1 1 1 2.47509673806713 64076.27 2.25
277400 1000 2014 26 1 1 1 1.3691545475463 25111.89 1.75
172900 500 2013 15 1 1 1 42.4463543706019 5472.09 0.75
310700 1000 2013 30 1 1 1 1.68314614966435 33992.87 1
241300 1000 2014 18 1 1 1 1.42148656659722 4732.94 3
182100 250 2013 39 1 1 1 2.4481681746875 14352.9 2
355200 250 2014 16 1 0 1 0.709217354247685 40168.37 1.75
166800 250 2014 64 1 1 1 0.843412943472222 14855.35 2.5
225000 500 2014 7 1 1 1 1.39782634391204 2889.8 2.5
221000 500 2013 6 1 1 1 15.711502538287 4664.25 1
110100 100 2014 56 1 0 1 1.36664468482639 17726.54 1.75
193000 250 2014 36 1 1 1 6.54791155581019 33597.06 1.75
175700 500 2013 24 1 1 1 1.38480170605324 6265.31 1.5
78700 250 2014 76 1 1 1 1.41519294622685 10318.26 1.75
313800 500 2013 23 1 1 1 1.42990148715278 11606.82 2
341100 500 2013 11 1 1 1 1.4640020362037 14682.73 2
403000 500 2014 22 1 1 1 1.33556905193287 41428.75 2
158100 250 2014 11 1 0 1 35.5329542166319 10621.97 2.75
119300 500 2014 54 1 1 1 4.48571090380787 9874.25 2.25
199400 250 2013 41 1 1 1 2.52800453319444 10514.05 2
187600 50 2013 32 1 1 1 73.4755446561921 8672.01 1.25
131100 250 2014 114 1 1 1 1.48575518025463 15413.62 1.75
149500 250 2013 24 0 1 1 13.6335046438542 4253.02 0.75
194300 250 2013 35 1 1 1 8.47447275178241 12431 2
189300 250 2013 20 1 1 1 1.41981927510417 7991.12 1
228300 500 2014 49 1 0 1 85.5842255463426 10059.38 2.5
203100 250 2014 30 1 1 1 8.58327903353009 0 1.25
197300 250 2014 33 1 1 1 0.533744114525463 11566.26 2.5
120100 250 2013 40 1 1 1 16.4303880940509 4562.4 2
228500 500 2013 28 1 1 1 2.44079838158565 8598.1 0.75
200800 500 2013 20 1 1 1 1.892487876875 6069.45 2
306000 1000 2013 6 1 1 1 27.5709663535185 6400.6 1.25
141100 500 2013 38 1 0 1 6.38853200380787 6484.91 1.5
235100 1000 2014 54 1 1 1 2.48765513472222 15871.61 1.5
205600 1000 2014 43 1 0 1 22.6467393380787 14003.67 2.5
130600 500 2013 43 1 1 1 29.612931199294 5259.91 2
177400 1000 2013 33 1 0 1 2.50501957506944 8184.46 0.75
158500 1000 2013 16 1 1 1 29.5334466777315 6032.65 2
492200 5000 2013 40 1 1 1 2.42728134396991 31386.86 1
160000 1000 2014 58 1 1 1 2.72474320451389 550.65 1.75
202700 500 2013 22 1 1 1 3.38969125520833 0 0.75
210200 500 2014 23 1 1 1 0.899404834791667 0 2.25
146700 250 2013 17 1 1 1 7.31313487798611 7580.84 1.5
149500 100 2014 46 1 0 1 4.51914259032407 8887.86 2.25
322900 500 2013 30 0 1 1 20.5450858466898 24370.39 1
68000 2500 2014 54 0 1 1 4.67166977793981 0 1
298500 500 2013 20 0 1 1 6.51786253175926 24943.17 1.25
152300 250 2013 12 1 1 1 3.4412381771412 7929.25 1.5
545300 500 2013 35 0 1 1 45.5519127697917 0 1
205300 500 2013 40 1 1 1 3.58900619474537 7825.8 1.5
299700 500 2013 17 1 1 1 11.7838982483102 0 1.25
126900 1000 2014 59 1 1 1 3.57400927362269 165 1
268400 250 2013 45 1 1 1 5.43776708179398 12093.86 2
170300 250 2013 35 1 1 1 1.45130627231481 9182.12 1.5
137800 500 2014 58 1 0 1 4.54762421428241 0 2.25
227700 250 2013 35 1 1 1 20.5475221862731 15349.8 1.5
334200 250 2014 36 1 1 1 21.4942723377662 18078.3 2
288300 1000 2013 13 1 1 1 1.54606469152778 16557.4 0.75
523300 5000 2014 6 1 1 1 7.4857178837963 28933.34 1.75
180700 500 2013 26 1 1 1 13.6098415966898 9746.09 1
217900 1000 2013 29 1 1 1 11.5545864064352 5242.39 1.25
86600 250 2014 63 1 1 1 1.43741841969907 10896.22 2.75
143900 1000 2013 42 1 1 1 44.6523942629514 0 1.25
312700 1500 2014 3 1 1 1 1.30591335107639 56207.05 3.75
184600 1000 2014 34 1 1 1 1.44634305225694 7500 3.75
165000 1000 2013 17 1 1 1 19.7099855347801 4691.31 0.75
90000 1000 2014 72 1 1 1 101.594715041586 4931.72 2
165600 500 2013 53 1 1 1 6.4557671528125 10885.6 4
226500 250 2013 27 1 1 1 2.5514318162963 13523.32 2
290100 500 2014 17 1 1 1 11.8521067773611 0 1
175300 250 2014 33 1 1 1 6.559006245625 2034.36 3
154500 250 2013 21 1 1 1 1.45680235724537 8579.58 1
222500 250 2014 74 1 1 1 2.62364641315972 6881.9 2.5
90800 250 2013 93 1 1 1 5.62053382824074 9799.86 1.5
150400 100 2013 7 1 1 1 13.4984877534375 7183.22 2.5
188600 250 2013 40 1 1 1 1.61554298524306 24436.3 4
714800 250 2013 13 1 1 1 7.60754186482639 17295.68 2.5
109600 250 2013 59 1 1 1 33.3895945949306 7245.21 2
181300 250 2014 84 1 0 1 24.5843537516782 0 2
262100 500 2013 40 1 1 1 6.40788690756944 7610.38 2
188300 500 2013 37 1 1 1 1.76139599126157 11923.56 2
78400 250 2014 99 1 1 1 1.45213048607639 8555.47 3.25
273300 500 2013 15 1 1 1 1.4338913477662 10470.14 2.25
251400 500 2013 10 1 1 1 57.4195578664699 11305.82 0.75
157900 500 2014 40 1 1 1 2.45084622537037 111.68 1.75
262600 500 2013 33 1 1 1 13.3600933453125 12170.55 2
141300 250 2013 25 1 1 1 2.67633891758102 3800.96 1
169200 500 2013 36 1 1 1 23.7235161725926 5553.24 1.5
183400 250 2013 31 1 1 1 1.39313401631944 6820.95 0.75
153600 250 2014 61 1 1 1 0.935655046597222 22856.91 1.75
150900 250 2013 60 1 1 1 16.4111959349653 9500 1.5
142500 250 2014 49 1 1 1 55.563796641956 13792.35 2.25
143600 250 2014 55 1 1 1 10.4436583280556 8482.48 2
185700 500 2013 25 1 1 1 142.580497953021 10755.29 1
382200 1000 2013 20 0 1 1 15.6730483712384 44134.13 1
348800 1000 2013 17 1 1 1 2.74027222548611 13916.81 2.5
154700 500 2013 27 1 1 1 20.3440364859838 5908.38 2.25
179200 2000 2013 26 1 1 1 6.44232060311343 8677.04 2.25
186300 1000 2014 102 1 0 1 2.58423973783565 6158.42 1.25
182400 1000 2014 7 1 1 1 1.05031178935185 0 1.25
208900 1000 2013 8 1 0 1 8.54501871355324 10718.89 2.5
161700 250 2014 10 1 1 1 8.46114788232639 4907.73 1
161700 250 2014 10 1 1 1 11.2588198587847 3071.11 0.75
152900 1000 2013 40 1 1 1 4.82545388834491 5645.94 1.25
439800 1000 2013 7 0 0 1 1.6938196055787 37573.47 2
168500 1000 2013 37 1 1 1 1.65484284017361 7421.03 1.25
297300 1000 2013 3 1 1 1 3.51463927001157 14322.66 2.25
136000 1000 2013 12 1 1 1 28.7679199864005 7440.36 1.5
161000 1500 2013 37 1 1 1 78.6729911024306 5208.77 2.25
176300 1000 2014 99 1 1 1 1.39045128644676 10669.52 3.75
180000 1000 2013 10 1 1 1 8.42005087396991 10010.72 0.75
184600 1000 2014 49 1 0 1 3.43925005085648 7438.66 3
95200 500 2014 92 1 1 1 1.52996020763889 13043.6 2
140200 1000 2013 32 1 1 1 13.5347470062616 6152.44 2.25
127600 500 2013 34 1 1 1 14.4165498908796 5563.87 1.5
420700 500 2013 46 1 1 1 1.35903029413194 703.33 1.5
210500 500 2013 38 1 1 1 14.4282025133102 11617.35 0.75
176200 500 2014 41 1 0 1 3.35322613832176 10594.31 3.25
238100 1000 2013 41 1 1 1 1.53518212082176 3003.42 2
120200 500 2014 34 1 1 1 0.84677148068287 7027.13 3
289500 250 2014 12 1 1 1 0.940409423576389 5452.78 1
327600 1000 2014 13 1 1 1 4.38539302565972 15011.55 1.25
162500 1000 2013 39 1 1 1 6.40729365489583 4550.65 2.25
336800 1000 2013 9 1 1 1 17.5057707982407 0 1
202800 500 2013 33 1 1 1 17.3828975326505 6271.82 1
105700 100 2013 50 1 1 1 56.4324736946412 0 1.5
178700 250 2014 48 1 1 1 21.4076533489005 8966.01 2
151700 250 2014 17 1 0 1 0.964425748275463 14065.13 3.5
151700 250 2014 17 1 0 1 2.41826592625 5413.01 1.75
112600 500 2014 38 1 1 1 2.37565933134259 4116.8 3
219000 1000 2014 51 1 1 1 3.65578511184028 15474.78 3.5
294000 500 2014 36 1 1 1 14.3983861734838 14205.67 4
93800 500 2014 104 1 0 1 1.35237609496528 1506.85 2.5
131500 500 2013 38 1 1 1 7.33482528600694 6297.88 2
195000 1000 2013 35 1 0 1 34.6333592065162 5217.05 1.75
554200 2500 2014 42 1 0 1 1.42992898449074 0 0.75
201900 250 2014 59 1 1 1 7.71035538422454 0 2.5
187200 1000 2014 35 1 0 1 40.6038403380324 1829.48 1.25
154700 1000 2014 39 1 1 1 31.72281605125 12922.9 2.25
157000 1000 2014 9 1 1 1 28.5934302905671 1289.1 1.25
205800 1000 2013 8 1 1 1 8.51926987896991 15896.85 2
133500 1000 2013 36 1 1 1 3.42733856289352 11038.1 2
159000 1000 2013 16 1 1 1 35.6961826315625 4176.09 0.75
141700 1000 2014 2 1 1 1 42.6628921570023 0 2.25
232000 1000 2013 21 1 1 1 10.6690335702083 9364.99 1.5
138000 1000 2013 29 1 0 0 7.61635137303241 4380.18 1.5
180000 1000 2013 38 1 1 1 48.4811295989583 1294.78 2
246200 1000 2013 21 1 1 1 7.55408274541667 16457.55 1.25
184200 1000 2013 25 1 1 1 14.6363254452778 5892.35 1.75
304500 250 2013 17 1 1 1 1.39665169349537 16319.44 1.25
260200 250 2013 16 1 1 1 28.6658210675694 1397.21 0.75
150300 100 2013 26 1 1 1 13.5594572526389 6899.94 2
278300 250 2014 11 1 1 1 16.6758069924074 2235.2 1
253500 250 2013 9 1 1 1 4.49497734931713 18070.33 2
183000 250 2013 56 1 0 1 8.45060650550926 6164.54 4
327900 250 2014 36 1 1 1 3.48308165883102 12650.64 1.75
178700 250 2014 15 1 0 1 3.68582950341435 14618.39 2
388700 500 2014 15 1 0 1 16.7965794001852 2276.22 2.75
355100 250 2013 13 1 1 1 2.79254143957176 10564.85 1
103000 500 2014 94 1 1 1 28.6789020534606 6892.68 2.25
162600 250 2014 62 1 0 1 124.468497559028 8800.83 2.25
246500 500 2013 34 1 1 1 7.51405043501157 7978.67 2
130000 1000 2014 92 1 1 1 52.5389113218634 0 2
135400 500 2013 60 1 1 1 1.50211059289352 8889.13 1.75
86100 500 2014 74 1 1 1 1.6845755766088 7820 4
104300 1000 2014 44 1 1 1 14.6864274566204 11404.43 1.25
133700 100 2013 52 1 1 1 7.55870522747685 10070.29 1.5
145300 250 2013 49 1 1 1 1.57120125793981 6810.15 2
206900 500 2013 41 1 1 1 2.42914178326389 13254.39 1.75
247300 250 2013 41 1 1 1 16.5432412996296 18635.09 1.75
282300 250 2013 35 1 1 1 1.55616846011574 15051.51 1.25
164800 500 2013 53 1 1 1 49.4788471490394 5941.18 1.25
170200 500 2014 54 1 1 1 3.38962304103009 0 1.25
141100 250 2013 35 1 1 1 16.4965041619792 9677.63 1.5
271600 1000 2014 19 1 1 1 14.7227547351042 459.67 2.5
277400 500 2013 15 1 1 1 4.47470500085648 9222.92 1
135000 250 2013 35 1 1 1 13.3936352211574 4239.94 2
559000 250 2014 7 1 0 1 1.60212769524306 40455.21 1.75
559000 250 2013 6 1 0 1 0.558469042164352 1201.5 1.5
226800 1000 2013 32 1 1 1 6.69050627171296 12170.38 1
164800 500 2013 50 1 0 1 6.77322222112269 10514.55 1.5
201000 1000 2014 114 1 0 1 1.37857062585648 28106.95 3.25
172800 500 2014 51 1 0 1 9.43329124460648 4023.27 2.5
219000 1000 2013 19 1 1 1 21.5591747121412 22949.9 1.25
245000 1000 2013 14 1 0 1 1.40396596732639 48022.39 2
288500 1000 2013 35 0 1 1 58.4431993245949 0 1.25
218900 1000 2013 34 1 1 1 15.6718009215856 6720.23 1.25
234600 250 2014 58 1 1 1 141.350721774005 1382.22 4
105500 250 2014 84 1 0 1 10.5532942887731 8303.41 2.25
264700 250 2013 8 1 0 1 2.44162582159722 13613.54 2.25
200800 250 2013 46 1 1 1 37.4708504845255 8659.56 1.5
163100 250 2014 17 1 1 1 83.5746779928472 1304.18 4
149600 500 2013 33 1 1 1 13.6723677711343 4810.23 2.25
272200 1000 2013 12 1 1 1 1.49345695364583 13781.13 2.25
442200 1000 2013 39 0 0 1 4.43622342525463 3150.4 1.5
213900 500 2013 46 1 1 1 10.6218352773148 3417.36 0.75
136300 500 2013 44 1 1 1 1.44512726518519 5283.87 2
135500 500 2014 104 1 1 1 144.542866365127 10297.84 1
166400 500 2013 29 1 1 1 45.3791533560185 4297.32 1.5
187600 500 2013 37 1 1 1 2.41416100755787 8779.38 0.75
234500 250 2014 36 1 0 1 33.4972373117014 13533.54 1.75
230000 1000 2014 29 1 1 1 20.6605954159606 12206.57 1.75
215900 500 2013 27 1 1 1 1.63292091872685 9227.85 1.75
162000 250 2013 33 1 1 1 16.5687718082523 10811.73 1.5
127900 250 2014 68 1 1 1 75.6488151501273 0 2.25
140900 100 2013 45 1 1 1 7.58902368490741 17108.17 2
70700 100 2014 58 1 0 1 1.5244123140625 8433.57 2.5
134700 250 2013 42 1 1 1 107.505996263356 3284.45 2
153100 250 2014 46 1 1 1 11.6031496816898 8911.68 2.25
234200 250 2013 43 1 1 1 16.5507468875 12236.78 2
178700 250 2013 21 1 1 1 1.39975735885417 9175.84 1
106800 250 2014 39 1 1 1 3.68678639666667 5502.88 2.25
304900 500 2014 9 1 0 1 0.697250310104167 25592.82 3
285400 1000 2013 37 1 0 1 1.37068710667824 0 1.25
126000 1000 2014 78 1 0 1 2.67398752869213 0 1
144000 1000 2014 10 1 0 1 0.825182086863426 23878.07 1.25
193400 250 2014 61 1 0 1 1.4253478546875 441.93 1.25
474300 1000 2013 16 1 1 1 70.390177452419 22775.33 1
237900 1000 2013 13 1 1 1 3.41298506549768 6701.82 2.25
199700 250 2013 4 1 1 1 2.45215743944444 12762.39 2.5
198200 1000 2013 14 1 0 1 19.6376839153935 6399.72 1.75
269600 1000 2014 25 1 0 1 13.5840383288889 16996.09 2
123300 1000 2013 30 1 0 1 16.4057594635764 4760.83 2
270900 1000 2013 14 1 1 1 78.5872653109259 15913.14 0.75
92000 500 2014 64 1 1 1 2.57608895040509 15246.18 2.5
251400 1000 2013 41 1 1 1 6.42711126387731 11876.3 2
179100 500 2014 36 1 1 1 15.6575695107523 20306.78 3
164200 1000 2013 26 1 0 0 6.43531932430556 9350.05 2
199600 1000 2014 23 1 1 1 38.5272145882755 8006.33 2.25
208700 1000 2014 41 1 1 1 18.6750472438079 8619.5 2.25
312100 5000 2014 29 1 0 1 7.34206918466435 39478.07 3.5
225000 250 2014 32 1 1 1 7.46652452118056 11304.51 3.75
127700 500 2014 52 1 0 1 23.5208151234838 19131.38 2.5
301200 500 2013 13 1 1 1 6.4410821587963 9381.5 2.25
202200 500 2013 47 1 1 1 34.5973811709954 16563.56 1.25
203200 1500 2013 31 1 1 1 27.6355759030093 265.58 1.25
158000 250 2014 98 1 1 1 1.59452908747685 0 3.75
212700 500 2013 26 1 1 1 1.39232999210648 6785.06 1
127300 500 2014 64 1 0 1 19.3993205841435 5349.76 3.25
283700 1000 2013 35 0 1 1 7.41725440645833 25725.84 1.5
312300 500 2013 18 1 1 1 1.50656591483796 21866.85 1
260700 500 2013 10 1 1 1 2.56234493873843 406.79 0.75
179500 500 2014 60 1 1 1 102.413727449838 10200.73 1
182100 1000 2014 12 1 0 1 2.49345926822917 8551.32 1.75
258000 500 2014 10 1 1 1 3.4218300125463 5802.79 1
274100 1000 2014 16 1 0 1 2.65291327163194 20615.66 3.75
134200 50 2014 74 1 1 1 29.4703186287037 11790.04 2.75
168500 250 2013 23 1 1 1 3.51768337652778 8984.03 1.75
179300 100 2013 34 0 1 1 21.3737598091782 26000.89 1.5
268100 100 2013 38 0 1 1 1.70845051571759 9759 1.25
192400 500 2014 42 1 1 1 1.40944997346065 35375.16 1.75
161100 250 2013 27 1 1 1 7.41097860414352 5211.92 2.25
188600 250 2013 45 1 1 1 7.59562550738426 10525 2
118000 250 2014 84 1 1 1 7.66657312351852 2566.9 2.25
174900 250 2013 23 1 1 1 1.49736939943287 8797.94 1.5
320200 1000 2013 19 1 1 1 1.42432720778935 6767.19 1.25
242000 1000 2013 35 1 1 1 6.62126735453704 13664.61 1.25
125100 500 2013 27 0 1 1 148.4996673911 7947.97 1.75
357000 1000 2013 16 1 1 1 31.4635267240278 20464.41 0.75
28000 1000 2014 69 1 0 1 4.55053589825232 8339.53 2
171300 500 2013 40 1 1 1 35.5586234305787 5490.49 1.5
192100 1000 2014 8 1 1 1 2.68566581226852 20665.21 3
122200 1000 2013 43 1 1 1 2.38856624725694 1648.35 2
129200 1000 2014 3 1 1 1 8.45355163893518 13903.74 3.5
168500 1000 2013 15 1 1 1 4.70036054805556 5953.37 2.5
162600 1500 2014 40 1 1 1 59.71116189 4435.27 2.25
276000 1000 2013 6 1 1 1 2.40509449574074 25360.05 2
333300 250 2014 36 1 1 1 3.52496968530093 2721.06 1
203400 500 2014 12 1 0 1 118.491309237535 0 1
196600 500 2013 22 1 1 1 13.6014828132407 10038.47 2
335300 500 2014 18 1 1 1 0.711150419976852 56066.47 1.5
297500 250 2014 101 1 1 0 1.55427736384259 12722.47 2
211600 500 2014 43 0 1 1 17.6487487659144 19788.3 2.25
238500 1000 2014 33 1 0 1 0.645662041956019 7863.54 2.75
217100 500 2014 104 1 0 1 0.715890371527778 62764.1 1.75
90900 500 2014 49 1 0 1 3.34554780724537 4931.92 2.25
188100 250 2014 33 1 1 1 0.684146697939815 63759.28 2.75
220800 500 2014 11 1 1 1 0.894304288252315 6474.95 0.75
192900 500 2014 59 1 1 1 1.56111252167824 35538.52 1.5
140500 2500 2014 114 1 0 1 1.39688640613426 23548.16 1.75
95400 500 2014 64 1 1 1 10.5857387771412 0 2.25
169500 1000 2013 23 1 1 1 8.47223237197917 10295.71 2
153900 500 2013 9 1 1 1 17.5181016493519 6316.92 1.5
283000 250 2013 44 1 1 1 9.61376866166667 11470.75 1.75
153100 1000 2014 12 1 0 1 1.48711816685185 17464.46 2.5
179000 1000 2013 16 1 0 1 31.6309981409838 7181.3 2.5
301800 1000 2014 28 0 1 1 77.6014416240972 0 0.75
91300 500 2014 54 1 1 1 10.5922647004398 8500.92 1.5
115800 1000 2014 62 1 1 1 0.679275457789352 5357.55 1.25
217100 1000 2013 6 1 0 1 57.4144213012847 915.78 1.25
274200 1500 2013 19 1 1 1 1.71140384927083 14269.43 2.25
139100 500 2014 41 1 1 1 5.47220739 11197.02 2.25
271200 1000 2013 25 0 1 1 0.953818800925926 22030.24 1.5
175100 1000 2013 19 1 0 0 6.46977412048611 4002.75 2.25
345800 500 2013 17 1 1 1 20.5631313953704 26228.48 1.5
377600 1000 2014 11 1 0 1 6.64413136135417 11759.11 1.75
359800 1000 2013 17 1 1 1 4.69869545971065 0 1.5
249300 1000 2014 33 1 0 1 1.44680764050926 25865.5 2.75
96700 1000 2014 66 1 1 1 8.8555344887963 5805.19 4
170000 1000 2014 36 1 0 1 16.6368318504977 0 3
108300 2500 2014 29 1 1 1 0.722847046909722 9954.39 3
144800 100 2014 52 1 1 1 4.62209655518518 774.48 1.25
160700 250 2013 60 1 0 1 4.41173960321759 3702.8 1.75
79300 250 2014 73 1 1 1 3.43309130364583 2129.26 2.25
513400 250 2014 20 1 0 1 0.773108907777778 32118.12 3.25
279000 250 2013 16 1 1 1 30.5015345629398 0 1
230200 500 2014 10 1 0 1 28.3512351280093 3386.69 1
160300 500 2013 11 1 1 1 34.6202760387037 5068.54 1.25
945300 1000 2014 26 0 1 1 9.62011873186343 450.16 1
121500 500 2014 54 1 1 1 63.4617821472917 379.59 4
167300 1000 2013 41 1 1 1 1.59898441679398 6582.94 1.75
102800 500 2014 35 1 0 1 6.58944542282407 4306.85 2.25
281200 1000 2014 42 1 0 1 105.464678535718 5877.71 4
227000 1000 2013 16 1 1 1 7.53925792333333 6705.03 2
176600 500 2013 10 1 1 1 9.40973869563657 5290.16 1.25
326600 1000 2013 10 0 0 1 35.5677111721181 17244.74 0.75
298200 1000 2013 23 1 1 1 50.6202409847338 23021.97 0.75
240200 1000 2013 13 1 1 1 1.48545802618056 0 0.75
176500 250 2013 41 1 1 1 2.44381808365741 12690.7 2
113600 250 2013 29 1 1 1 37.375059288831 10731.22 1.75
208100 250 2014 35 0 0 1 13.4421266623495 3083.19 2.25
285800 250 2013 48 1 0 1 20.4957497040162 0 1.5
193900 250 2014 29 1 1 1 3.42571338523148 2962.17 2.25
162700 250 2013 19 1 1 1 16.4291954560995 8341.86 2.5
127300 1500 2014 49 1 0 1 1.67751831850694 10665.8 1.75
224500 500 2013 8 1 1 1 15.4079494921991 11157.1 2.5
141400 1000 2014 55 1 0 1 1.54471056696759 20487.02 1.75
153600 500 2014 14 1 0 1 1.81434707939815 4579 2
198600 1000 2013 63 1 0 1 13.6372924279514 9394.37 1.25
148300 500 2014 6 1 0 1 3.74526606527778 1563.32 1
145400 1000 2014 49 1 1 1 6.40349394297454 0 2.25
1652100 10000 2013 17 0 1 1 78.448470959838 100971.9 1.25
160900 1000 2014 28 1 0 1 17.5041719824769 14574.91 3.25
147700 1000 2013 8 1 0 1 7.47492688966435 4270.03 2.5
136600 500 2013 57 1 1 1 1.68373231731481 6800 4
98300 1000 2014 28 1 1 1 24.5977932633102 9120.89 2
193300 1000 2014 10 1 1 1 11.5312940205093 1150.92 1.5
195700 1000 2013 40 1 1 1 3.67117450162037 18865.56 1.25
251900 1000 2013 15 1 1 1 1.55603204392361 28916.99 2.25
422000 2500 2013 29 0 1 1 3.64052908365741 28355.19 1.25
118900 1000 2014 117 1 1 1 108.639225885579 0 1.75
250000 1500 2014 1 1 0 1 6.65613461157407 1889.91 1.75
346800 1000 2014 22 1 1 1 0.757717448541667 26249.53 3
202200 250 2014 18 1 1 1 0.692004928645833 16334.83 3
198600 250 2013 35 1 1 1 30.4931432803009 0 0.75
156700 250 2014 84 1 1 1 0.852236941030093 19097.15 1.75
257400 5000 2014 46 1 0 1 3.56711367017361 11617.25 1
200800 250 2013 29 1 1 1 28.6275821064931 12311.54 2
168100 250 2013 18 1 1 1 15.0488988118519 0 2.5
160900 500 2014 69 1 1 1 1.33867278853009 20583.03 2.5
145000 250 2013 33 1 1 1 28.5133136494213 0 1.25
206800 250 2013 15 1 1 1 9.49067043950232 4333.38 2
173400 500 2013 11 1 1 1 13.3854505537616 7011.96 1.5
189800 100 2013 27 1 1 1 13.4567486582639 11235.56 0.75
314300 250 2014 8 1 0 1 1.70566797166667 2214.68 0.75
110400 100 2014 39 1 1 1 4.46162989935185 6579.04 1.75
110400 100 2014 39 1 1 1 0.83517707599537 9489.25 3.5
130500 250 2013 43 1 0 1 41.6460090121991 15167.03 1.5
174000 100 2014 39 1 1 1 1.43472467206019 26268.58 1.75
181900 500 2013 24 1 1 1 36.6534551168403 0 0.75
467900 250 2014 57 1 0 1 2.82185325052083 49.63 1.5
208200 250 2013 35 1 1 1 1.71418469071759 14210 1.75
