PolicyNum Year Coverage Deduct Freq Claim EntityType AlarmCredit
132296 2009 90.056078 1000 1 8117.04 School AC15%
132296 2010 87.187532 1000 3 146070.88 School AC15%
132303 2006 93.574195 500 3 7319.86 School AC15%
132303 2007 98.444199 500 4 5950.44 School AC15%
132303 2008 103.77943 2500 0 0 School AC15%
132303 2009 114.210958 2500 1 4811.81 School AC15%
132303 2010 115.681901 2500 1 6995 School AC15%
132308 2006 27.647817 500 0 0 School AC00%
132308 2007 29.11213 500 2 5298.03 School AC00%
132308 2008 30.491394 500 0 0 School AC00%
132308 2009 32.619096 500 0 0 School AC15%
132308 2010 31.849759 500 1 2346 School AC15%
132420 2006 107.644328 25000 1 5682.8 School AC15%
132420 2007 114.62218 25000 3 3290.95 School AC15%
132420 2008 120.987751 25000 1 1962.5 School AC15%
132420 2009 129.590401 25000 1 2170 School AC15%
132420 2010 125.290309 25000 2 9000 School AC15%
132422 2006 2.399412 500 1 2619.34 School AC15%
132422 2007 2.529303 500 0 0 School AC15%
132422 2008 2.672126 500 0 0 School AC05%
132422 2009 2.75283 500 0 0 School AC05%
132422 2010 2.686074 500 0 0 School AC05%
132427 2006 65.11042 500 0 0 School AC15%
132427 2007 68.464687 500 2 3785.9 School AC15%
132427 2008 72.232925 500 3 7358 School AC15%
132427 2009 76.804343 1000 0 0 School AC15%
132427 2010 73.619047 1000 2 17604.91 School AC15%
132436 2006 45.271084 2500 2 76626.07 School AC15%
132436 2007 48.619519 2500 0 0 School AC15%
132436 2008 50.64414 2500 0 0 School AC15%
132436 2009 53.859028 2500 0 0 School AC15%
132436 2010 51.682313 2500 0 0 School AC15%
132485 2006 21.734122 500 0 0 School AC00%
132485 2007 22.821086 500 0 0 School AC00%
132485 2008 24.017563 500 0 0 School AC00%
132485 2009 25.564137 500 0 0 School AC00%
132485 2010 24.647169 500 2 4045.08 School AC00%
132527 2006 16.715327 500 1 11508.65 School AC00%
132527 2007 15.243024 500 0 0 School AC10%
132527 2008 16.031033 500 0 0 School AC10%
132527 2009 16.918439 500 0 0 School AC10%
132527 2010 16.155002 1000 0 0 School AC10%
132534 2006 14.603731 2500 0 0 School AC00%
132534 2007 15.329069 2500 0 0 School AC00%
132534 2008 16.15382 2500 0 0 School AC00%
132534 2009 17.167094 2500 0 0 School AC15%
132534 2010 16.479654 2500 1 14526.67 School AC15%
132635 2006 26.118311 5000 0 0 School AC00%
132635 2007 27.236507 5000 0 0 School AC00%
132635 2008 28.77939 5000 0 0 School AC00%
132635 2009 30.778375 5000 0 0 School AC00%
132635 2010 29.700877 5000 0 0 School AC00%
132646 2006 24.519686 500 1 2871.5 School AC05%
132646 2007 25.899283 500 0 0 School AC05%
132646 2008 27.153393 500 0 0 School AC05%
132646 2009 29.153823 1000 0 0 School AC15%
132646 2010 28.179928 1000 0 0 School AC15%
132702 2006 57.838839 2500 0 0 School AC15%
132702 2007 60.799495 2500 4 76039.03 School AC15%
132702 2008 64.071075 2500 2 13690.45 School AC15%
132702 2009 68.213756 2500 0 0 School AC15%
132702 2010 65.947132 2500 1 79953.22 School AC15%
132730 2006 13.229971 1000 0 0 School AC15%
132730 2007 13.93585 1000 1 46115.23 School AC15%
132730 2008 14.785367 1000 0 0 School AC15%
132730 2009 15.509067 1000 1 3542.15 School AC15%
132730 2010 15.319364 1000 3 5277.55 School AC15%
132732 2006 8.75006 5000 0 0 School AC15%
132732 2007 9.223813 5000 0 0 School AC15%
132732 2008 9.712529 5000 0 0 School AC15%
132732 2009 10.202804 5000 0 0 School AC15%
132732 2010 9.909214 5000 0 0 School AC15%
132737 2006 10.541334 1000 1 3108.13 School AC10%
132737 2007 11.067691 1000 2 17897.87 School AC10%
132737 2008 11.654731 1000 0 0 School AC10%
132737 2009 12.169351 1000 0 0 School AC10%
132737 2010 11.839249 1000 0 0 School AC10%
132805 2006 106.725349 1000 2 8870.1 School AC15%
132805 2007 112.796597 1000 1 2157.18 School AC15%
132805 2008 119.328613 1000 0 0 School AC15%
132805 2009 127.141459 1000 1 1725.96 School AC15%
132805 2010 121.229369 1000 1 23833 School AC15%
132828 2006 51.371922 2500 0 0 School AC15%
132828 2007 55.326507 2500 0 0 School AC15%
132828 2008 58.306477 2500 0 0 School AC15%
132828 2009 61.243185 2500 0 0 School AC15%
132828 2010 65.835445 2500 1 2374.22 School AC15%
132851 2006 21.960364 500 0 0 School AC15%
132851 2007 23.226073 500 1 2183.26 School AC15%
132851 2008 24.457051 500 1 2564.8 School AC15%
132851 2009 26.286091 500 0 0 School AC15%
132851 2010 25.072576 500 1 1035 School AC15%
132885 2006 37.813305 1000 4 25119.13 School AC10%
132885 2007 39.618418 1000 3 28998.25 School AC10%
132885 2008 41.811649 1000 2 9741.5 School AC15%
132885 2009 44.44909 1000 1 17739.04 School AC15%
132885 2010 43.187754 1000 1 5310 School AC15%
132898 2006 227.535465 50000 0 0 School AC15%
132898 2007 239.579123 50000 0 0 School AC15%
132898 2008 252.513062 50000 0 0 School AC15%
132898 2009 267.80515 50000 0 0 School AC15%
132898 2010 257.086991 50000 0 0 School AC15%
132899 2006 17.071398 5000 0 0 School AC15%
132899 2007 17.92961 5000 1 33227.38 School AC15%
132899 2008 18.900553 5000 0 0 School AC10%
132899 2009 20.173565 5000 0 0 School AC15%
132899 2010 19.477777 5000 0 0 School AC15%
132961 2006 17.708159 500 0 0 School AC15%
132961 2007 18.615394 500 0 0 School AC15%
132961 2008 19.616845 500 0 0 School AC15%
132961 2009 21.352867 500 1 21805.99 School AC15%
132961 2010 20.659698 500 0 0 School AC15%
133122 2006 12.46141 2500 0 0 School AC15%
133122 2007 13.068185 2500 0 0 School AC15%
133122 2008 13.359576 2500 0 0 School AC15%
133122 2009 14.248621 2500 0 0 School AC15%
133122 2010 13.763252 2500 2 12260.65 School AC15%
133171 2006 33.095677 1000 0 0 School AC00%
133171 2007 34.925218 1000 0 0 School AC00%
133171 2008 36.635286 1000 0 0 School AC00%
133171 2009 39.364549 1000 0 0 School AC10%
133171 2010 38.205152 1000 1 5149.04 School AC10%
133175 2006 62.813642 1000 1 6069.53 School AC15%
133175 2007 65.937765 500 3 27184.38 School AC15%
133175 2008 69.530928 500 0 0 School AC15%
133175 2009 74.356292 500 0 0 School AC15%
133175 2010 71.739967 500 1 6755.41 School AC15%
133320 2006 40.716952 1000 1 6505.21 School AC15%
133320 2007 42.932411 2500 3 42288.33 School AC15%
133320 2008 45.219482 2500 1 19750 School AC15%
133320 2009 48.586103 2500 0 0 School AC15%
133320 2010 47.0194 2500 0 0 School AC15%
133339 2006 84.913083 1000 1 3193.65 School AC05%
133339 2007 98.471289 2500 1 56928 School AC05%
133339 2008 103.772409 1000 1 13398.32 School AC15%
133339 2009 110.092609 1000 1 1506.3 School AC15%
133339 2010 105.862231 1000 3 54345.56 School AC15%
133409 2006 51.005439 5000 0 0 School AC15%
133409 2007 53.672171 5000 1 46833.2 School AC15%
133409 2008 56.296805 5000 0 0 School AC15%
133409 2009 59.447618 5000 1 13000 School AC15%
133409 2010 57.878607 5000 0 0 School AC15%
133432 2006 100.452095 1000 2 11485.96 School AC15%
133432 2007 105.865846 1000 4 12883.26 School AC15%
133432 2008 111.592848 1000 1 1740.7 School AC15%
133432 2009 118.447025 1000 2 3569.5 School AC15%
133432 2010 113.463525 1000 2 199451 School AC15%
133437 2006 133.398733 5000 2 72445.9 School AC00%
133437 2007 142.219922 5000 3 144036.9 School AC00%
133437 2008 149.676058 5000 0 0 School AC00%
133437 2009 158.65421 5000 0 0 School AC15%
133437 2010 159.487068 5000 2 96209.19 School AC15%
133446 2006 81.298633 500 3 8292.4 School AC15%
133446 2007 85.45544 500 4 11439.04 School AC15%
133446 2008 89.381945 500 2 4677.2 School AC15%
133446 2009 92.491443 1000 2 2528.5 School AC15%
133446 2010 88.824064 1000 0 0 School AC15%
133484 2006 8.690696 1000 1 4154.98 School AC00%
133484 2007 9.16055 1000 0 0 School AC00%
133484 2008 9.619154 1000 0 0 School AC00%
133484 2009 10.103357 1000 0 0 School AC15%
133484 2010 9.797489 1000 0 0 School AC15%
133495 2006 104.925831 10000 0 0 School AC15%
133495 2007 108.601203 10000 0 0 School AC15%
133495 2008 114.539371 10000 0 0 School AC15%
133495 2009 119.409029 10000 1 750 School AC15%
133495 2010 115.022261 10000 0 0 School AC15%
133510 2006 13.754234 500 1 14941.33 School AC10%
133510 2007 14.635622 500 0 0 School AC10%
133510 2008 15.43241 500 0 0 School AC10%
133510 2009 16.482523 500 0 0 School AC10%
133510 2010 15.912131 500 1 1430 School AC10%
133528 2006 25.450454 5000 0 0 School AC00%
133528 2007 26.726737 5000 0 0 School AC00%
133528 2008 28.14165 5000 0 0 School AC00%
133528 2009 29.99334 5000 1 27909.77 School AC00%
133528 2010 28.929987 5000 1 101785 School AC00%
133532 2006 12.962836 500 0 0 School AC15%
133532 2007 13.607894 500 0 0 School AC15%
133532 2008 14.447453 500 0 0 School AC15%
133532 2009 15.411845 500 0 0 School AC15%
133532 2010 16.097148 500 0 0 School AC15%
133542 2006 9.563332 5000 0 0 School AC05%
133542 2007 10.271777 5000 0 0 School AC05%
133542 2008 10.822289 5000 1 9500.45 School AC05%
133542 2009 11.502431 5000 0 0 School AC05%
133542 2010 11.126743 5000 1 15000 School AC05%
133543 2006 15.477431 1000 0 0 School AC05%
133543 2007 16.371892 1000 2 14713.65 School AC05%
133543 2008 17.255889 1000 1 12698.65 School AC10%
133543 2009 18.413452 1000 1 4118 School AC10%
133543 2010 17.780937 1000 0 0 School AC10%
133549 2006 142.885248 15000 1 7500 School AC15%
133549 2007 152.62761 15000 0 0 School AC15%
133549 2008 161.732006 15000 0 0 School AC15%
133549 2009 172.322907 15000 0 0 School AC15%
133549 2010 171.101451 15000 2 184449.28 School AC15%
133633 2006 21.351213 500 0 0 School AC15%
133633 2007 22.434631 500 1 2335.4 School AC15%
133633 2008 23.640771 500 0 0 School AC15%
133633 2009 25.157925 500 0 0 School AC15%
133633 2010 24.313017 1000 0 0 School AC15%
133640 2006 34.732722 5000 0 0 School AC15%
133640 2007 36.459148 5000 0 0 School AC15%
133640 2008 38.422368 5000 0 0 School AC15%
133640 2009 40.891491 5000 0 0 School AC15%
133640 2010 39.526605 5000 0 0 School AC15%
133682 2006 100.61297 15000 0 0 School AC15%
133682 2007 105.944566 10000 0 0 School AC15%
133682 2008 111.751962 10000 0 0 School AC15%
133682 2009 118.847761 10000 0 0 School AC15%
133682 2010 113.551855 10000 0 0 School AC15%
133689 2006 24.186836 1000 2 12648.54 School AC15%
133689 2007 27.39973 1000 2 4873.5 School AC15%
133689 2008 28.573562 1000 1 67199.45 School AC15%
133689 2009 30.629289 1000 0 0 School AC15%
133689 2010 29.049694 1000 1 3287.75 School AC15%
133850 2006 13.532486 500 0 0 School AC10%
133850 2007 14.286244 500 0 0 School AC10%
133850 2008 15.002608 500 0 0 School AC10%
133850 2009 15.753959 500 0 0 School AC10%
133850 2010 15.311075 500 1 900 School AC10%
133860 2006 118.682854 10000 2 65788.96 School AC15%
133860 2007 124.649815 10000 0 0 School AC15%
133860 2008 131.38894 10000 0 0 School AC15%
133860 2009 137.583187 10000 1 80045.56 School AC15%
133860 2010 132.865432 10000 0 0 School AC15%
133925 2006 141.962903 10000 0 0 School AC15%
133925 2007 193.319853 10000 0 0 School AC15%
133925 2008 202.476047 25000 2 142254.14 School AC15%
133925 2009 217.27119 25000 0 0 School AC15%
133925 2010 211.600685 10000 2 68291.66 School AC15%
133934 2006 20.067905 2500 0 0 School AC00%
133934 2007 21.62241 2500 0 0 School AC00%
133934 2008 22.83082 2500 0 0 School AC00%
133934 2009 24.025556 2500 0 0 School AC00%
133934 2010 26.019589 2500 0 0 School AC15%
133936 2006 70.064296 10000 0 0 School AC15%
133936 2007 73.404811 15000 1 20335 School AC15%
133936 2008 77.570828 15000 0 0 School AC15%
133936 2009 82.609879 15000 0 0 School AC15%
133936 2010 81.689541 15000 0 0 School AC15%
133941 2006 42.707802 5000 0 0 School AC00%
133941 2007 44.90453 5000 0 0 School AC00%
133941 2008 62.000318 5000 0 0 School AC00%
133941 2009 65.60113 5000 0 0 School AC15%
133941 2010 62.982215 5000 0 0 School AC15%
133948 2006 28.459096 500 1 17298.55 School AC15%
133948 2007 29.989653 500 1 14217.35 School AC15%
133948 2008 31.458053 500 0 0 School AC15%
133948 2009 33.87082 1000 1 5742.87 School AC15%
133948 2010 32.864681 1000 0 0 School AC15%
134019 2006 131.644078 5000 0 0 School AC15%
134019 2007 139.71764 5000 0 0 School AC15%
134019 2008 147.099789 5000 1 236200.19 School AC15%
134019 2009 163.616628 5000 0 0 School AC15%
134019 2010 157.345234 5000 1 12218 School AC15%
134028 2006 23.947488 500 0 0 School AC00%
134028 2007 24.631909 500 0 0 School AC00%
134028 2008 25.806694 500 0 0 School AC05%
134028 2009 23.457859 500 0 0 School AC15%
134028 2010 22.556166 500 0 0 School AC15%
134060 2006 102.364391 25000 0 0 School AC15%
134060 2007 107.852654 25000 2 3610.53 School AC15%
134060 2008 113.236007 25000 2 1347.52 School AC15%
134060 2009 118.17502 25000 3 2262 School AC15%
134060 2010 162.495289 25000 2 17300.25 School AC15%
134067 2006 53.687984 5000 0 0 School AC15%
134067 2007 50.271524 5000 0 0 School AC15%
134067 2008 52.954491 5000 0 0 School AC15%
134067 2009 56.306367 5000 1 27302.28 School AC15%
134067 2010 54.15963 5000 1 7002 School AC15%
134144 2006 108.281192 5000 1 43500 School AC15%
134144 2007 111.416543 5000 1 9237.64 School AC15%
134144 2008 117.717143 5000 0 0 School AC15%
134144 2009 125.969217 5000 0 0 School AC15%
134144 2010 121.017525 5000 1 63671.93 School AC15%
134150 2006 40.094564 15000 0 0 School AC15%
134150 2007 42.089977 25000 0 0 School AC15%
134150 2008 44.332784 25000 0 0 School AC15%
134150 2009 57.309611 5000 0 0 School AC15%
134150 2010 40.715978 5000 0 0 School AC15%
134221 2006 40.328377 500 3 17549.76 School AC15%
134221 2007 42.444598 500 0 0 School AC15%
134221 2008 44.779775 500 0 0 School AC15%
134221 2009 47.694718 500 0 0 School AC15%
134221 2010 45.953042 500 1 15500 School AC15%
134223 2006 23.861801 500 0 0 School AC00%
134223 2007 25.170869 500 0 0 School AC00%
134223 2008 26.510721 500 0 0 School AC00%
134223 2009 28.210356 500 0 0 School AC00%
134223 2010 27.23726 500 0 0 School AC00%
134244 2006 163.019501 1e+05 0 0 School AC15%
134244 2007 173.679813 1e+05 0 0 School AC15%
134244 2008 182.091888 1e+05 0 0 School AC15%
134244 2009 193.766466 1e+05 0 0 School AC15%
134244 2010 186.444786 1e+05 0 0 School AC15%
134248 2006 47.150689 2500 1 25263.73 School AC15%
134248 2007 49.538392 2500 2 14480.01 School AC15%
134248 2008 52.216487 2500 0 0 School AC15%
134248 2009 51.616944 2500 0 0 School AC15%
134248 2010 49.873209 2500 0 0 School AC15%
134249 2006 17.073347 1000 0 0 School AC10%
134249 2007 17.921082 1000 2 31268.74 School AC10%
134249 2008 18.876694 1000 1 3218.36 School AC10%
134249 2009 20.048915 1000 0 0 School AC15%
134249 2010 19.396535 1000 1 2554 School AC15%
134250 2006 33.013955 2500 0 0 School AC15%
134250 2007 34.826018 2500 0 0 School AC15%
134250 2008 36.443797 2500 0 0 School AC15%
134250 2009 38.777013 2500 0 0 School AC15%
134250 2010 40.090466 2500 0 0 School AC15%
134312 2006 69.325717 25000 0 0 School AC15%
134312 2007 73.194463 25000 0 0 School AC15%
134312 2008 76.921328 25000 0 0 School AC15%
134312 2009 82.324449 25000 1 65330 School AC15%
134312 2010 79.565063 25000 0 0 School AC15%
134347 2006 30.963326 5000 0 0 School AC15%
134347 2007 32.944461 5000 0 0 School AC15%
134347 2008 34.296662 5000 0 0 School AC15%
134347 2009 36.480588 5000 0 0 School AC15%
134347 2010 35.227493 5000 1 55313.37 School AC15%
134515 2006 73.140999 500 2 29986.94 School AC15%
134515 2007 78.673185 500 2 8239.1 School AC15%
134515 2008 82.854736 500 0 0 School AC15%
134515 2009 86.650429 500 0 0 School AC15%
134515 2010 92.711333 500 1 1725 School AC15%
134522 2006 7.161917 500 0 0 School AC15%
134522 2007 7.69 500 1 35487.34 School AC15%
134522 2008 8.161852 500 0 0 School AC15%
134522 2009 8.481134 500 0 0 School AC15%
134522 2010 9.087142 500 0 0 School AC15%
134535 2006 11.859151 500 0 0 School AC05%
134535 2007 12.491319 500 1 44612.77 School AC05%
134535 2008 13.087067 500 1 9091.66 School AC05%
134535 2009 14.034793 500 1 1206.71 School AC05%
134535 2010 13.654089 500 0 0 School AC05%
134560 2006 13.898854 500 0 0 School AC15%
134560 2007 14.785987 500 0 0 School AC15%
134560 2008 15.570975 500 0 0 School AC15%
134560 2009 16.545974 500 0 0 School AC15%
134560 2010 16.058742 500 0 0 School AC15%
134571 2006 14.844982 5000 0 0 School AC10%
134571 2007 15.639542 5000 0 0 School AC10%
134571 2008 16.396778 5000 0 0 School AC10%
134571 2009 17.559356 5000 0 0 School AC10%
134571 2010 17.104767 5000 0 0 School AC10%
134634 2006 14.717549 500 1 870 School AC10%
134634 2007 15.506993 500 1 1092 School AC10%
134634 2008 16.258808 500 0 0 School AC10%
134634 2009 17.447317 500 0 0 School AC15%
134634 2010 16.984791 500 0 0 School AC15%
134642 2006 36.78639 5000 0 0 School AC00%
134642 2007 38.761606 5000 0 0 School AC00%
134642 2008 37.893703 5000 0 0 School AC05%
134642 2009 39.935363 5000 0 0 School AC05%
134642 2010 38.867123 5000 0 0 School AC05%
134686 2006 6.687512 2500 0 0 School AC15%
134686 2007 7.024614 2500 0 0 School AC15%
134686 2008 7.354995 2500 1 10740.89 School AC15%
134686 2009 7.820953 2500 1 17500 School AC15%
134686 2010 7.494708 2500 0 0 School AC15%
134715 2006 23.30576 2500 0 0 School AC15%
134715 2007 24.46539 2500 1 21005 School AC15%
134715 2008 25.783518 2500 0 0 School AC15%
134715 2009 27.492033 2500 0 0 School AC15%
134715 2010 26.555327 2500 0 0 School AC15%
134802 2006 62.558105 25000 0 0 School AC00%
134802 2007 66.573825 25000 0 0 School AC00%
134802 2008 70.156996 25000 1 6539.52 School AC00%
134802 2009 74.436157 25000 0 0 School AC00%
134802 2010 75.20278 25000 0 0 School AC10%
134830 2006 12.300879 500 0 0 School AC15%
134830 2007 12.910693 1000 2 14974 School AC15%
134830 2008 13.614503 1000 0 0 School AC15%
134830 2009 14.122508 1000 0 0 School AC15%
134830 2010 13.627676 1000 1 3681 School AC15%
134853 2006 45.987445 2500 1 4121.76 School AC15%
134853 2007 48.952836 2500 0 0 School AC15%
134853 2008 51.870974 2500 0 0 School AC15%
134853 2009 54.54922 2500 0 0 School AC15%
134853 2010 52.68826 2500 3 20414.29 School AC15%
134871 2006 51.291205 5000 0 0 School AC15%
134871 2007 56.835466 5000 0 0 School AC15%
134871 2008 59.943977 5000 0 0 School AC15%
134871 2009 64.177911 5000 0 0 School AC15%
134871 2010 61.944832 5000 1 9803.56 School AC15%
134926 2006 37.551742 15000 0 0 School AC00%
134926 2007 39.413109 15000 0 0 School AC00%
134926 2008 41.543707 15000 0 0 School AC00%
134926 2009 43.949571 15000 0 0 School AC05%
134926 2010 42.490498 15000 0 0 School AC10%
134931 2006 20.41983 5000 0 0 School AC00%
134931 2007 27.752326 5000 0 0 School AC00%
134931 2008 29.000724 5000 0 0 School AC00%
134931 2009 30.090379 5000 0 0 School AC00%
134931 2010 29.093797 5000 0 0 School AC00%
134971 2006 132.610205 10000 0 0 School AC15%
134971 2007 153.577547 10000 2 72044.34 School AC15%
134971 2008 161.385094 10000 1 1562.65 School AC15%
134971 2009 171.410539 10000 0 0 School AC15%
134971 2010 165.312236 10000 3 447988.82 School AC15%
135124 2006 8.961645 500 0 0 School AC10%
135124 2007 9.433686 500 0 0 School AC10%
135124 2008 9.869831 500 0 0 School AC10%
135124 2009 10.498484 500 0 0 School AC10%
135124 2010 10.132968 500 0 0 School AC10%
135138 2006 70.652821 5000 1 19039 School AC15%
135138 2007 74.425122 5000 0 0 School AC15%
